233880021105	Disease	Gene	C562942	4018	True	0	What is [DISGENET] between @DiseaseSrc$ aortic-valve calcification @/DiseaseSrc$ and @GeneTgt$ Lp(a) @/GeneTgt$ ? [SEP] Genetic variation in the @GeneTgt$ LPA @/GeneTgt$ locus , mediated by @GeneTgt$ Lp(a ) @/GeneTgt$ levels , is associated with @DiseaseSrc$ aortic-valve calcification @/DiseaseSrc$ across multiple ethnic groups and with incident clinical aortic stenosis .	2 17 7 7 4|7 7 4|7 2 7 7 14 9|10|11 9|10|11 10|11 9|10|11 9 2 17 17 19 17|19|15 17|19|15 17|19 17|19|15 25 25 25 19 19 31 31 31 31 19 17	Association
106843601123	Disease	Gene	D009394	1287	True	0	What is [DISGENET] between @DiseaseSrc$ X-linked Alport syndrome @/DiseaseSrc$ and @GeneTgt$ COL4A5 @/GeneTgt$ ? [SEP] Mutational analysis of the @GeneTgt$ COL4A5 @/GeneTgt$ gene in @DiseaseSrc$ X-linked Alport syndrome @/DiseaseSrc$ ( AS ) requires an expensive and time-consuming procedure with a detection rate of 50 % , at best .	2 16 7 7 4|7 7 4|7 2 9 9|7 9|7 9|7 9|7 9|7 14 9 14 16 21 21 18 18 16 25 25 25 21 28 28 25 21 31 16 16	Association
96542071135	Disease	Gene	D028921	686	True	0	What is [DISGENET] between @DiseaseSrc$ biotinidase deficiency @/DiseaseSrc$ and @GeneTgt$ biotinidase @/GeneTgt$ ? [SEP] Partial @DiseaseSrc$ biotinidase deficiency @/DiseaseSrc$ is usually due to the D444H mutation in the @GeneTgt$ biotinidase @/GeneTgt$ gene .	2 1|2|11 1|2|11 2|11 1|2|11 11 11 11 7 11 11 11 16 16 16|11 16 16|11 11 11	Association
90483431165	Disease	Gene	D018500	359	True	0	What is [DISGENET] between @DiseaseSrc$ nephrogenic diabetes insipidus @/DiseaseSrc$ and @GeneTgt$ AQP2 @/GeneTgt$ ? [SEP] New mutations in the @GeneTgt$ AQP2 @/GeneTgt$ gene in @DiseaseSrc$ nephrogenic diabetes insipidus @/DiseaseSrc$ resulting in functional but misrouted water channels .	2 2 7 7 4|7 7 4|7 2 9 9|7 9|7 9|7 9|7 9|7 2 15 19 15 15 19 13 2	Association
121919711166	Disease	Gene	D018500	359	True	0	What is [DISGENET] between @DiseaseSrc$ recessive nephrogenic diabetes insipidus @/DiseaseSrc$ and @GeneTgt$ Aquaporin-2 @/GeneTgt$ ? [SEP] Cell-biologic and functional analyses of five new @GeneTgt$ Aquaporin-2 @/GeneTgt$ missense mutations that cause @DiseaseSrc$ recessive nephrogenic diabetes insipidus @/DiseaseSrc$ .	4 1 1 4 11 11 11 11|7 11 11|7 11 4 13 11 12|13|14 12|13|14 12|13|14 12|13|14 13|14 12|13|14 4	Association
110954251183	Disease	Gene	D003456	3640	True	0	What is [DISGENET] between @DiseaseSrc$ cryptorchidism @/DiseaseSrc$ and @GeneTgt$ Insulin-like 3 @/GeneTgt$ ? [SEP] @GeneTgt$ Insulin-like 3/relaxin-like @/GeneTgt$ factor gene mutations are associated with @DiseaseSrc$ cryptorchidism @/DiseaseSrc$ .	0|6 0|6 6 0|6 6 6 8 8 8 10 8|7 8 8|7 8	Association
114704951187	Disease	Gene	D010505	4210	True	0	What is [DISGENET] between @DiseaseSrc$ Mediterranean fever @/DiseaseSrc$ and @GeneTgt$ MEFV @/GeneTgt$ ? [SEP] @DiseaseSrc$ Familial Mediterranean fever @/DiseaseSrc$ ( @DiseaseSrc$ FMF @/DiseaseSrc$ ) is an autosomal recessive disorder caused by mutations in the @DiseaseSrc$ Mediterranean fever @/DiseaseSrc$ gene ( @GeneTgt$ MEFV @/GeneTgt$ ) .	0|1|13 0|1|13 0|1|13 1|13 0|1|13 6 1|2 1 1|2 6 13 13 13 13 13 13 16 14 22 22 14|22 14|22 22 14|22 16 24 17|22 22 17|22 24 13	Association
167306611189	Disease	Gene	D010505	4210	True	0	What is [DISGENET] between @DiseaseSrc$ FMF @/DiseaseSrc$ and @GeneTgt$ pyrin @/GeneTgt$ ? [SEP] Mutational analysis of the PRYSPRY domain of @GeneTgt$ pyrin @/GeneTgt$ and implications for @DiseaseSrc$ familial mediterranean fever @/DiseaseSrc$ ( @DiseaseSrc$ FMF @/DiseaseSrc$ ) .	2 2 6 6 6 2 8 6|7 6 6|7 8 8 13 11|13 11|13 11|13 11|13 11|13 18 13 13 13 18 2	Association
106128411190	Disease	Gene	D010505	4210	True	0	What is [DISGENET] between @DiseaseSrc$ Familial Mediterranean Fever @/DiseaseSrc$ and @GeneTgt$ MEFV @/GeneTgt$ ? [SEP] @GeneTgt$ MEFV @/GeneTgt$ mutations in Turkish patients suffering from @DiseaseSrc$ Familial Mediterranean Fever @/DiseaseSrc$ .	0|3 3 0|3 3 6 6 3 6 9 9|7 9|7 9|7 9|7 9|7 3	Association
241893441191	Disease	Gene	D001321	7812	True	0	What is [DISGENET] between @DiseaseSrc$ autism @/DiseaseSrc$ and @GeneTgt$ CSDE1 @/GeneTgt$ ? [SEP] Our study suggests TRIM33 and @GeneTgt$ NRAS-CSDE1 @/GeneTgt$ as candidate genes for @DiseaseSrc$ autism @/DiseaseSrc$ , and may provide a novel insight into the etiology of @DiseaseSrc$ autism @/DiseaseSrc$ .	2 3 3 3 4 4|5 4 4|5 10 10 3 12 10 10 10 3 3 17 3 20 20 17 23 23 20 25 22|23 23 22|23 3	Association
115283841192	Disease	Gene	C538157	64127	True	0	What is [DISGENET] between @DiseaseSrc$ Blau syndrome @/DiseaseSrc$ and @GeneTgt$ CARD15 @/GeneTgt$ ? [SEP] @GeneTgt$ CARD15 @/GeneTgt$ mutations in @DiseaseSrc$ Blau syndrome @/DiseaseSrc$ .	0|3 3 0|3 3 5 3|5 3|5 3|5 3|5 3	Association
226949561207	Disease	Gene	D008268	387715	True	0	What is [DISGENET] between @DiseaseSrc$ maculopathy @/DiseaseSrc$ and @GeneTgt$ age-related maculopathy susceptibility 2 @/GeneTgt$ ? [SEP] This showed an association with the well-established AMD risk loci @GeneTgt$ ARMS2 @/GeneTgt$ ( @GeneTgt$ age-related @/GeneTgt$ @DiseaseSrc$ maculopathy susceptibility 2)-HTRA1 @/DiseaseSrc$ ( HtrA serine peptidase 1 ) ( P = 2.7 × 10(-72 ) ) , CFH ( complement factor H ) ( P = 2.3 × 10(-47 ) ) , C2 ( complement component 2)-CFB ( complement factor B ) ( P = 5.2 × 10(-9 ) ) , C3 ( complement component 3 ) ( P = 2.2 × 10(-3 ) ) and CFI ( P = 3.6 × 10(-3 ) ) and with more recently reported risk loci at VEGFA ( P = 1.2 × 10(-3 ) ) and LIPC ( hepatic lipase ) ( P = 0.04 ) .	2 2 4 2 11 11 11 10 10 11 10|4 4 10|4 16 16|12 16 16|12 16|11|13 16|11|13 16|11|13 16|11 16|11|13 23 23 23 16 23 23 27 23 27 31 31 28 27 23 16 16 39 39 39 35 39 42 35 42 46 46 43 42 42 35 53 53 53 16 16 58 58 58 16 58 61 58 61 65 65 62 61 61 58 72 72 72 58 72 58 76 77 16 80 80 77 77 16 11 11 86 84 86 90 90 87 86 86 11 97 96 97 2 99 97 101 99 103 101 103 107 107 104 103 103 101 101 114 114 111 114 117 118 101 118 101 2	Association
189977851210	Disease	Gene	D009103	23095	True	0	What is [DISGENET] between @DiseaseSrc$ multiple sclerosis @/DiseaseSrc$ and @GeneTgt$ KIF1B @/GeneTgt$ ? [SEP] Genetic variation in the @GeneTgt$ KIF1B @/GeneTgt$ locus influences susceptibility to @DiseaseSrc$ multiple sclerosis @/DiseaseSrc$ .	2 8 7 7 4|7 7 4|7 2 8 8 11 9|11 9|11 9|11 9|11 8	Association
182044471241	Disease	Gene	D008180	55024	True	0	What is [DISGENET] between @DiseaseSrc$ systemic lupus erythematosus @/DiseaseSrc$ and @GeneTgt$ BANK1 @/GeneTgt$ ? [SEP] Functional variants in the B-cell gene @GeneTgt$ BANK1 @/GeneTgt$ are associated with @DiseaseSrc$ systemic lupus erythematosus @/DiseaseSrc$ .	2 10 7 7 7 7 2|6 2 2|6 10 10 12 10|12 10|12 10|12 10|12 10|12 10	Association
233265171257	Disease	Gene	D008268	3075	True	0	What is [DISGENET] between @DiseaseSrc$ maculopathy @/DiseaseSrc$ and @GeneTgt$ complement factor H @/GeneTgt$ ? [SEP] GWAS meta-analysis confirmed previously reported association of variants at the @GeneTgt$ complement factor H @/GeneTgt$ ( CFH ) ( peak P = 1.5 × 10(-31 ) ) and age-related @DiseaseSrc$ maculopathy susceptibility @/DiseaseSrc$ 2 ( ARMS2 ) ( P = 4.3 × 10(-24 ) ) loci , and suggested Apolipoprotein E ( ApoE ) polymorphisms ( rs2075650 ; P = 1.1 × 10(-6 ) ) associated with early AMD .	2 3 3 5 6 3 8 6 16 16 16|10 16|10 16|10 16 16|10 16 6 16 20 20 16 20 24 24 21 20 16 6 29 25|44|29 25|44|29 44|29 25|44|29 29 34 44 34 37 34 37 41 41 38 37 44 6 3 3 3 53 53 51 53 53 47 55 53 58 58 55 61 61 58 58 55 53 67 67 64 3	Association
217434691297	Disease	Gene	D013167	64170	True	0	What is [DISGENET] between @DiseaseSrc$ ankylosing spondylitis @/DiseaseSrc$ and @GeneTgt$ CARD9 @/GeneTgt$ ? [SEP] Here we report the identification of three variants in the RUNX3 , LTBR-TNFRSF1A and IL12B regions convincingly associated with @DiseaseSrc$ ankylosing spondylitis @/DiseaseSrc$ ( P & lt ; 5 × 10(-8 ) in the combined discovery and replication datasets ) and a further four loci at PTGER4 , TBKBP1 , ANTXR2 and @GeneTgt$ CARD9 @/GeneTgt$ that show strong association across all our datasets ( P & lt ; 5 × 10(-6 ) overall , with support in each of the three datasets studied ) .	3 3 3 5 3 8 8 5 11 11 8 11 11 11 16 11 18 8 20 18|19|20 18|19|20 18|20 18|19|20 24 20 24 24 24 30 30 24 24 35 35 35 18 35 35 35 8 5 44 44 44 5 46 44 46 46 46 46 46 49|46 46 49|46 55 44 57 55 61 61 61 57 63 61 63 63 69 69 69 63 69 55 55 74 55 76 74 80 80 80 76 80 3 3	Association
226949561309	Disease	Gene	D008268	3075	True	0	What is [DISGENET] between @DiseaseSrc$ maculopathy @/DiseaseSrc$ and @GeneTgt$ complement factor H @/GeneTgt$ ? [SEP] This showed an association with the well-established AMD risk loci ARMS2 ( age-related @DiseaseSrc$ maculopathy @/DiseaseSrc$ susceptibility 2)-HTRA1 ( HtrA serine peptidase 1 ) ( P = 2.7 × 10(-72 ) ) , @GeneTgt$ CFH @/GeneTgt$ ( @GeneTgt$ complement factor H @/GeneTgt$ ) ( P = 2.3 × 10(-47 ) ) , C2 ( complement component 2)-CFB ( complement factor B ) ( P = 5.2 × 10(-9 ) ) , C3 ( complement component 3 ) ( P = 2.2 × 10(-3 ) ) and CFI ( P = 3.6 × 10(-3 ) ) and with more recently reported risk loci at VEGFA ( P = 1.2 × 10(-3 ) ) and LIPC ( hepatic lipase ) ( P = 0.04 ) .	2 2 4 2 11 11 11 10 10 11 4 16 16 16|13 16 16|13 11 16 21 21 21 16 21 21 25 21 25 29 29 26 25 21 16 16|31 16 16|31 36 33|36 33|36 33|36 33|36 33|36 36 42 33 42 46 46 43 42 42 33 53 53 53 16 16 58 58 58 16 58 61 58 61 65 65 62 61 61 58 72 72 72 58 72 58 76 77 16 80 80 77 77 16 11 11 86 84 86 90 90 87 86 86 11 97 96 97 2 99 97 101 99 103 101 103 107 107 104 103 103 101 101 114 114 111 114 117 118 101 118 101 2	Association
196846031320	Disease	Gene	D054198	84159	True	0	What is [DISGENET] between @DiseaseSrc$ ALL @/DiseaseSrc$ and @GeneTgt$ ARID5B @/GeneTgt$ ? [SEP] These @GeneTgt$ ARID5B @/GeneTgt$ SNPs also distinguished @DiseaseSrc$ B-hyperdiploid @/DiseaseSrc$ @DiseaseSrc$ ALL @/DiseaseSrc$ from other subtypes in an independent validation cohort ( n = 124 children with @DiseaseSrc$ ALL @/DiseaseSrc$ ; P = 0.003 and P = 0.0008 , OR 2.45 and 2.86 , respectively ) and were associated with methotrexate accumulation and gene expression pattern in leukemic lymphoblasts .	4 1|4 4 1|4 6 6 6 9|5 9 9|5 6 6 6 13 13 9 18 18 18 18 13 20 29 20 23 21 25 21|23 23 21|23 29 29 9 29 29 33 29 33 34 29 29 37 37 29 29 29 6 45 6 48 48 45 48 52 52 48 55 55 48 6	Association
224469631323	Disease	Gene	D001172	84159	True	0	What is [DISGENET] between @DiseaseSrc$ rheumatoid arthritis @/DiseaseSrc$ and @GeneTgt$ ARID5B @/GeneTgt$ ? [SEP] Our study identified nine loci newly associated with @DiseaseSrc$ rheumatoid arthritis @/DiseaseSrc$ at a threshold of P & lt ; 5.0 × 10(-8 ) , including B3GNT2 , ANXA3 , CSF2 , CD83 , NFKBIE , @GeneTgt$ ARID5B @/GeneTgt$ , PDE2A-ARAP1 , PLD4 and PTPN2 .	2 3 3 5 3 7 5 9 8|9|7 8|9|7 9|7 8|9|7 14 14 7 16 14 16 16 5 22 22 5 5 5 26 5 26 26 26 26 26 26 26 26 26 33|26 26 33|26 26 26 26 26 26 26 3	Association
232516611329	Disease	Gene	D009765	4544	True	0	What is [DISGENET] between @DiseaseSrc$ obesity @/DiseaseSrc$ and @GeneTgt$ MTNR1B @/GeneTgt$ ? [SEP] Identified genome-wide significant loci : 1 ) corroborated genes implicated in other studies ( @GeneTgt$ MTNR1B @/GeneTgt$ , ZNF259/APOA5 , XPA/FOXE1 ( TTF-2 ) , DARC , CCR3 , ABO ) ; 2 ) localized novel genes in plausible biological pathways ( PCSK2 , ARHGAP11A , CHRNA3 ) ; and 3 ) revealed novel genes with unknown function in @DiseaseSrc$ obesity @/DiseaseSrc$ pathogenesis ( MATK , COL4A1 ) .	4 4 4 8 4 8 6 8 8 9 13 13 10 15 13|14 13 13|14 15 15 15 15 22 15 22 15 15 15 15 15 15 15 9 34 32 8 36 34 40 40 40 34 42 40 42 42 42 42 42 40 34 52 50 34 54 52 57 57 54 61 57|61 61 57|61 57 63 61 65 63 63 8	Association
207098201336	Disease	Gene	D004646	636	True	0	What is [DISGENET] between @DiseaseSrc$ emphysema @/DiseaseSrc$ and @GeneTgt$ BICD1 @/GeneTgt$ ? [SEP] Genome-wide association study identifies @GeneTgt$ BICD1 @/GeneTgt$ as a susceptibility gene for @DiseaseSrc$ emphysema @/DiseaseSrc$ .	3 3 4 4 4 4 4 10 10 10 4 12 10 10 10 4	Association
228996531338	Disease	Gene	D008175	5893	True	0	What is [DISGENET] between @DiseaseSrc$ lung cancer @/DiseaseSrc$ and @GeneTgt$ RAD52 @/GeneTgt$ ? [SEP] Several other genetic regions including variants of CHEK2 ( 22q12 ) , TP53BP1 ( 15q15 ) and @GeneTgt$ RAD52 @/GeneTgt$ ( 12p13 ) have been demonstrated to influence @DiseaseSrc$ lung cancer @/DiseaseSrc$ risk in candidate- or pathway-based analyses .	4 4 4 25 6 4 8 6 10 8 10 8 15 15 8 15 8 8|17 8 8|17 21 18 21 25 25 25 27 25 26|28|31 26|28|31 28|31 26|28|31 27 33 31 33 33 33 25	Association
228951891356	Disease	Gene	D008288	493	True	0	What is [DISGENET] between @DiseaseSrc$ malaria parasites @/DiseaseSrc$ and @GeneTgt$ ATP2B4 @/GeneTgt$ ? [SEP] One of the loci was identified on chromosome 1q32 within the @GeneTgt$ ATP2B4 @/GeneTgt$ gene , which encodes the main calcium pump of erythrocytes , the host cells of the pathogenic stage of @DiseaseSrc$ malaria parasites @/DiseaseSrc$ .	6 4 4 1 6 6 9 9 6 14 14 11|14 14 11|14 9 14 17 14 21 21 21 17 23 21 23 27 27 23 31 31 31 27 33 33|31 33|31 33|31 33|31 6	Association
206019571385	Disease	Gene	D004715	100048912	True	0	What is [DISGENET] between @DiseaseSrc$ endometriosis @/DiseaseSrc$ and @GeneTgt$ CDKN2BAS @/GeneTgt$ ? [SEP] A genome-wide association study identifies genetic variants in the @GeneTgt$ CDKN2BAS @/GeneTgt$ locus associated with @DiseaseSrc$ endometriosis @/DiseaseSrc$ in Japanese .	4 4 4 5 5 7 5 12 12 9|12 12 9|12 7 12 15 13 13 13 18 15 5	Association
188390571390	Disease	Gene	D001289	23245	True	0	What is [DISGENET] between @DiseaseSrc$ ADHD @/DiseaseSrc$ and @GeneTgt$ ASTN2 @/GeneTgt$ ? [SEP] The findings provide additional support for a common effect of genes coding for cell adhesion molecules ( e.g. , CDH13 , @GeneTgt$ ASTN2 @/GeneTgt$ ) and regulators of synaptic plasticity ( e.g. , CTNNA2 , KALRN ) despite the complex multifactorial etiologies of adult @DiseaseSrc$ ADHD @/DiseaseSrc$ and addiction vulnerability .	2 3 3 5 3 9 9 9 5 11 9 11 16 16 16 12 18 16 20 18 20 18|21 18 18|21 18 16 16 29 29 26 35 35 33 31 35 29 35 41 41 41 41 9 44 44 48|42 48 48|42 44 44 41 3	Association
182640961395	Disease	Gene	D011471	4477	True	0	What is [DISGENET] between @DiseaseSrc$ prostate cancer @/DiseaseSrc$ and @GeneTgt$ beta-microseminoprotein @/GeneTgt$ ? [SEP] Loci on chromosome 10 include @GeneTgt$ MSMB @/GeneTgt$ , which encodes @GeneTgt$ beta-microseminoprotein @/GeneTgt$ , a primary constituent of semen and a proposed @DiseaseSrc$ prostate cancer @/DiseaseSrc$ biomarker , and CTBP2 , a gene with antiapoptotic activity ; the locus on chromosome 7 is at JAZF1 , a transcriptional repressor that is fused by chromosome translocation to SUZ12 in endometrial cancer .	5 3 1 3 5 5 5 5 6 10 6 9|10 10 9|10 11 16 16 11 18 16 16 25 25 25|19 25|19 25 25|19 16 25 25 25 28 31 28 34 34 31 6 37 43 39 37 39 43 43 5 43 47 47 43 50 50 47 53 53 50 55 53 58 58 53 5	Association
187113651397	Disease	Gene	D001714	288	True	0	What is [DISGENET] between @DiseaseSrc$ bipolar disorder @/DiseaseSrc$ and @GeneTgt$ ANK3 @/GeneTgt$ ? [SEP] Collaborative genome-wide association analysis supports a role for @GeneTgt$ ANK3 @/GeneTgt$ and CACNA1C in @DiseaseSrc$ bipolar disorder @/DiseaseSrc$ .	2 4 4 5 5 7 5 9 8|7 7 8|7 9 9 14 12|14|7 12|14|7 14|7 12|14|7 5	Association
194304791412	Disease	Gene	D006973	783	True	0	What is [DISGENET] between @DiseaseSrc$ hypertension @/DiseaseSrc$ and @GeneTgt$ CACNB2 @/GeneTgt$ ? [SEP] When ten CHARGE SNPs for each trait were included in a joint meta-analysis with the Global BPgen Consortium ( n = 34,433 ) , four CHARGE loci attained genome-wide significance ( P & lt ; 5 × 10(-8 ) ) for SBP ( ATP2B1 , CYP17A1 , PLEKHA7 , SH2B3 ) , six for DBP ( ATP2B1 , @GeneTgt$ CACNB2 @/GeneTgt$ , CSK-ULK3 , SH2B3 , TBX3-TBX5 , ULK4 ) and one for @DiseaseSrc$ hypertension @/DiseaseSrc$ ( ATP2B1 ) .	9 4 4 9 7 7 4 9 28 13 13 13 9 18 18 18 18 13 20 18 20 21 20 28 27 27 28 28 30 28 32 30 32 32 32 38 38 32 32 32 42 28 44 42 44 44 44 44 44 44 44 42 42 55 53 57 55 57 57|58 57 57|58 57 57 57 57 57 57 57 57 57 42 42 73 71 71 71 76 73 76 28	Association
235350331414	Disease	Gene	D000544	10418	True	0	What is [DISGENET] between @DiseaseSrc$ AD @/DiseaseSrc$ and @GeneTgt$ SPON1 @/GeneTgt$ ? [SEP] These data suggest that @GeneTgt$ SPON1 @/GeneTgt$ may be associated with the differential rate of cognitive decline in @DiseaseSrc$ AD @/DiseaseSrc$ .	2 3 3 9 9|4 9 9|4 9 9 3 13 13 13 9 16 16 13 18 16 16 16 3	Association
220375521419	Disease	Gene	D012559	90139	True	0	What is [DISGENET] between @DiseaseSrc$ schizophrenia @/DiseaseSrc$ and @GeneTgt$ TSPAN18 @/GeneTgt$ ? [SEP] We identified two susceptibility loci for @DiseaseSrc$ schizophrenia @/DiseaseSrc$ at 6p21-p22.1 ( rs1233710 in an intron of ZKSCAN4 , P(combined ) = 4.76 × 10(-11 ) , odds ratio ( OR ) = 0.79 ; rs1635 in an exon of NKAPL , P(combined ) = 6.91 × 10(-12 ) , OR = 0.78 ; rs2142731 in an intron of PGBD1 , P(combined ) = 5.14 × 10(-10 ) , OR = 0.79 ) and 11p11.2 ( rs11038167 near the 5 ' UTR of @GeneTgt$ TSPAN18 @/GeneTgt$ , P(combined ) = 1.09 × 10(-11 ) , OR = 1.29 ; rs11038172 , P(combined ) = 7.21 × 10(-10 ) , OR = 1.25 ; rs835784 , P(combined ) = 2.73 × 10(-11 ) , OR = 1.27 ) .	2 2 5 5 2 7 5|6 5 5|6 10 7 12 10 15 15 12 17 15 12 12 12 12 24 24 21 12 10 28 10 30 28 30 28 32 2 51 38 38 35 40 38 40 35 35 35 47 47 44 35 35 35 2 51 51 51 57 57 54 59 57 54 54 54 54 66 66 63 54 51 70 51 70 71 70 70 76 74 81 81 81 81 76 83 81 81 81 81 74 86 74 91 91 88 88 51 95 51 95 95 95 98 98 98 98 105 105 102 98 51 109 51 109 109 109 112 112 112 112 119 119 116 116 112 123 51 123 51 2	Association
211243171420	Disease	Gene	D009447	4004	True	0	What is [DISGENET] between @DiseaseSrc$ neuroblastoma @/DiseaseSrc$ and @GeneTgt$ LMO1 @/GeneTgt$ ? [SEP] Integrative genomics identifies @GeneTgt$ LMO1 @/GeneTgt$ as a @DiseaseSrc$ neuroblastoma @/DiseaseSrc$ oncogene .	2 3 3 3 3 3 10 10 10|6 10 10|6 3 3	Association
